reviews,sentiment
"Worked one time, nothing more to add to that!",0.0
Horrible product broke within the first 2 weeks first the lights stopped then the left ear went out a watse of 20 buck should have went to five and below,0.0
This item did not work.,0.0
Was good until a speaker broke.. We have called and emailed the company for the past month and have yet to hear back.  Not very happy about it.,0.0
"It did NOT work, junk,save your money,",0.0
ordered wrong one,0.0
When I plugged my earphones into the adapter the audio was inverted. It was improperly routed. The left channel went to the right ear and the right channel went to the left ear. Do not buy.,0.0
I paid $15 for it... after 1 year one of the 2 earbuds just stopped working one day with the other and now they cost $60.<br /><br />congrats on quadrupling the price... no I won't be buying another one at this price...,0.0
"Worst headset I've ever ordered.  It's difficult (sometimes impossible) to even get it to turn on, then when it &#34;works&#34; everything sounds distorted at all times.",0.0
Do not buy. This is my 3rd day of using and one of the ear buds is already not working. Waste of money,0.0
Works perfectly!  Update after about a week&#62; Now it flickers on and off constantly. Obviously unusable.,0.0
It didn't work at all. I am an engineer and understand these things but this product is a junk. I didn't bother to send it back because the return postage will be the same as it cost to me. I put it in the trash without thinking twice.,0.0
Uses wrong picture!! I thought it was a black converter like the picture. Turned out to be white :-(,0.0
"Sadly, I cannot give this a Zero. This product will be returned this weekend as it does not function at all. Both Sender and Receiver light up (red LED) but I get no video on my monitor. I have tried 2 CAT6 cables, (one STP one UTP) and 2 CAT5E cables (just to rule that out). 2 Monitors and 3 PCs, I've tried even swapping sender and receiver units, no video at all.<br />I will be removing my recommendation to purchase this product from my Weblog as well as removing it from our list of solutions for our IT clients.<br />Save your money, the 50 foot HDMI cable I bought works flawless, this does not function at all no matter what cables or lengths I use.",0.0
"Quite possibly the worst thing I've purchased from Amazon.  The app doesn't work literally 95% of the time and is immensely frustrating to use.  Rarely it'll respond right away.  Most of the time it sits there spinning and a minute or so later it times out or gets &#34;Error2&#34;.  I'm returning it ASAP, too bad I can't take it out to the gun range and do the world a favor.  DON'T BUY THIS, spend the extra $10-$20 on something that'll actually work.",0.0
"Poor made ,not a clear sound ...Not worth buying ..had to return. U get what u pay for.......Def spend more for better quality...",0.0
"Stopped working.  Turns on, but only when power is attached, and doesn't connect anymore.  I've only had it for about a month.",0.0
"I had been using an old set of rabbit ears (do they still make those?).  Anyhow, I saw this at a good price and thought it was worth a try.  Turns out the old rabbit ears done just as well, if not better.",0.0
"Did not  work out of the box. Read &#34;boot&#34; for an hour. The instructions had me go to a website that did not support device, and in their forums said if you got there from the instruction book, they only made two models and this wasn't one of them. A big waste of my time.",0.0
Does not even come with the hardware to put the foot and pole together,0.0
"BAD.....blew out set of speakers and cell phone charger while in England. Mine may have been faulty, but why take a chance?",0.0
I bought this knowing it was cheap and that was fine with me just needed something for you car but when it arrived it was broken the back button wouldn't work and just after a little bit of messing around with the buttons all the buttons are really hard to push and. Stick sometimes but I don't have any use for the buttons since I run it through an aux hookup in the car  but it would still be nice if the worked.,0.0
Horrible remote is no good save your money!!!,0.0
HORRIBLE!!!! I had mine for about a month before It randomly just crashed! I hadn't dropped it or gotten it wet and the only apps I had were instagram snapchat and geometry dash! Horrible product,0.0
Did not wsork with my Samsung Galaxy S5 cell phone.,0.0
It did not fit in my desktop computer.,0.0
"Bluetooth cut out after 5 feet in my house. It hardly worked when I brought it outside. We tried multiple phones, and it kept failing. Sent it back (shipping was $12). Got a $10 refund (paid $23). thanks...",0.0
Video worked fine. NO AUDIO. SO DON'T BUY.,0.0
"Description did not match the product.  This charger is totally useless to work with iphone5 and later versions.  If you have 3 year old phones, it might work!!",0.0
Did not work so returned them.,0.0
"This stand is nice and all but after two tries, I still haven't received ALL the parts.",0.0
It doesn't work,0.0
S-video did not work properly. The s-video (better video than a RCA jack) had severe lines to the right with BAD ghosting but the RCA's worked great so I returned it and was sent out another and same issue,0.0
Feels cheap but looks nice it fit rite onto my Playstation 4 real good the fan very annoying  and loud I really could not see if my controller was charging at all,0.0
"I Really wanted to like these earbuds, they seemed amazing, especially for the price. I don't know why i waited so long to write this review, i guess because now i'm searching for a new pair of ear-buds. These were used mostly for computer use and light travel, In which 2 trips i lost 1 tip each, meaning there was only 1 complete set left within 2 weeks of owning these. The 'filters' unscrew very easily and loosen and fall off on their own. The attachment on the left earbud, attaching the earbud to the cable came loose within a month, and started to fall off, losing sound in the left earbud. I did manage to secure it back in with wood glue, but After a few more days sound continued to cut in and out only helping when i shoved it back in there as hard as possible.<br />I must say they do have great sound quality however.",0.0
"It was not the size it says it should be. I was expecting it to be 6ft long, but it was only about 4ft long. I needed a longer one to connect to my computer to my television. Luckily I only paid a dollar for it, but still.",0.0
I put this product in line with my TV set and it didn't help the reception at all.  A waste of money.,0.0
Bought for use with the summer wide view 2900a and it is not compatible.,0.0
"Only worked for about 18 hours, do not waste your money!!",0.0
"It does not run in my player,useless.",0.0
"I received a knock-off product that didn't work.  Amazon allowed me to return it, but beware.  The lights were a different color than shown, and all of the ports were mislabeled.",0.0
Did not work even a little bit,0.0
"Poorly maid wall mount. Opening on a wall plate for lag-bolts aligned inaccurately. So if on upper line you can reach the stud, that is no guarantee of exactly at same position will be an opening is on lower line. So you have  bee careful when positioning the mount on the wall! All 6 lag-bolts and washers for them are missed. Have to buy on my own. Instead a lot of useless crape hardware. The mounting Brackets Tightening Mechanism is not the same as presented on the Amazon picture! It much more flimsy design! See the picture attached. If you have to tilt your TV - be aware - it may work for a very light TV only - friction is not enough to hold TV in tilted position.<br />Thread for a Safety Bolt on the brackets is not good - metal in that place of the brackets is not thick enough for a thread. Level is crooked badly - do not even try to look at it. Only 1 positive moment I can admit in my review - the wall plate is big enough to reach 3 studs on the wall.<br />If I would have a time - I would return the product, but I do not like to interrupt my project. I do not recommend this product to buy.",0.0
"Worked well but after the suction cup failed to keep the speaker on the wall and it fell, doesn't stay on more than a few seconds.",0.0
They are made of cheap plastic which broke shortly they arrived. Sent them back. Don't bother as they are not worth even the cheap price I paid.,0.0
DOES NOT CHARGE IPHONE 4S or IPAD 2 as described JUNK,0.0
dont work.waste of money,0.0
I wanted to try using this component cable for my xbox one but there was no display on my tv. Do not purchase this cable if you're looking for an hdmi to component cable for xbox one.,0.0
Don't buy it..  Already producing terrible feed back.,0.0
This is not worth buying it is trash don't waste your money,0.0
Died on me after 2 days,0.0
"Regretful purchase....the volume control button on the headphones is EXTREMELY large, so large and heavy that it bounces up and down when you run and pulls the earbuds out of your ears from the weight. Do not purchase this product, they are a complete waste of money.",0.0
Package came already opened. Returning for a replacement.,0.0
"Standard distance between joists is usually 16 inches. If your house, like mine, has a joist directly in the center of the mantel area, then this item, at 31 inches long, won't work. It will be about 2 inches too short. You will have a great connection to the wall on the center joist and either the left OR right joist. But not both. And the other side will be droopy and you'll ALWAYS worry that at any moment your TV will fall to the ground.",0.0
"You get what you pay for. Crimped a bunch using a good Paladin Tools crimper and about one third of them never worked. Cable tester showed one or two of the wires as not connected (not always the same wires), and sometimes the wire connections would disconnect/reconnect if cable was moved slightly. Tried a different brand of connectors and they all worked fine.",0.0
I've bought better sounding earphones for less money! Should have ordered more when I had the chance.,0.0
Didn't work.,0.0
"BUYER BEWARE, when you send it back because it doesn't work they charge you a &#34;restocking fee&#34; ...yes! They're going to restock a &#34;waterproof speaker&#34; that gurgles like a drowning rat when you barely splash it with water! So much for the $102.48 I spent to get it!!!",0.0
"All I received was the head phones, no charging cable or the carrying case.  Neither was a big deal as I would most likely never have used the case and I have many charging cables.  The problem was they didn't work.  They would not charge and would never turn on.  It's too bad they look really good and fit nice and snug.",0.0
"The product is nice looking and I think I would enjoy it, but the speaker doesn't work.",0.0
"Bad range, bad sound, not dynamic at all, not worth the price.",0.0
Never worked for me,0.0
I bought one and the power adapter had loose screws inside. Luckily I heard the rattling before plugging it in not knowing if the screw might create a short or something inside is loose. So I returned it. Bought another one to replace the first. Now the second power adapter does not even work! I know it's the power adapter because I have other DC 5V at home with the same barrel connector and they work just fine on this unit. Now I have to return a second one. Pay just an extra few more dollars on a bit better product.,0.0
this sucks.  poorly made.  huge transmitter to plug into tv.  which is really inconvenient.,0.0
I might even use it if I could get the Flight Simulator to work on my computer. Believe I must have a problem with my video card.,0.0
I RETURNED I THOUGHT THEY WOULD BE WIRELESS.  I AM NOT SURE OF THE QUALITY SO CAN'T ADDRESS THAT JUST NOT WHAT I NEEDED.,0.0
Poor quality hardware and design.  I expected something much more reasonable for the money.  IKEA particle board furniture makes this look like cr** by comparison.  I didn't realize this initially and now it's probably too late to return them.  Using them 'til I find something better.,0.0
"No power supply. Only three hdmi input ports despite advertising 5. When I tried to return, I got &#34;not eligible for return&#34; because it is a third party item.",0.0
2 of the USB ports died within 2 weeks of owning this product.,0.0
"Over 1/2 of the cases either broke or cracked when I transferred my cd's over, along with the papers.",0.0
it did not work,0.0
I bought the so called 50 mile range antenna.  I have an 35 mile range antenna from a different company that picks up more channels than this.  The channel are also not as clear.  No wonder it was 50% off.,0.0
Broke before using it.To hard to install the batters.I thought to send it back but i got lazy.,0.0
"BOTH of the cables I sent through the wall failed as I was hanging the flat screen TV, breaking off at the cable end. Super flimsy for lateral tension. Not recommended.",0.0
Did not work at all,0.0
Too much signal loss for video.,0.0
Could never get it to connect and didn't have the time to mess with it.,0.0
"While I like the remote operation of this unit (allows me to reset the wireless router and modem that I hard-wired into a room - before our kid was born and I had to give up my office), the problem is that the remote part doesn't always work.  I will say that the problem is not with the remote, but with the unit itself.  For whatever reason (appears to be completely random, I can't tie it to one event like power outages), sometimes it will not allow the remote to turn the unit off or on.  That can be pretty frustrating when I determine that I need to reboot the router at 11pm after the kid is asleep.  Nice idea, nice looking product, but I'm afraid that it just doesn't work like it should, and so I will be buying a replacement.",0.0
This comes with a mic to talk on the phone but the placement is bad so the function does not work.  I have never been able to position these correctly to jave a phone conversation so that part is useless.,0.0
Not worth the money.  Low battery life and lots os staric.,0.0
"It's great stereo earphone for a battery and short use only, that's all good i can say about it The bad part #1 background noise when connected to a device (Samsung S3 S4 S5 Tab S Laptops) #2 once power supply been plug-in it shut-off and have to either re-repair it or re-power cycle it to get connectivity again #3 after a while ears starting to hurt After about a 3-4 days of use, i stopped using it..... and went back to my one ear bluetooth device. At the end, called to amazon and requested to have another replacement unit be send out too see if this ones are been defected I'll updating my review once i'll receive another pair to compare So i got another set and after few days of testing this my final thought of it It's bad quality all the way around! for video or music!!! and it's a second set as well",0.0
"I bought this model to replace an older model which I loved.  It worked great for maybe 2 months.  The sound is fantastic.  Great bass and treble.  But then they stopped charging, and my pc wouldn't recognize the device.  Apparently, this was a known problem with Sony because I dug out my paperwork and found a special insert describing how to clean the charging contacts on the headphones.  After about 3 cleanings with a toothbrush, they finally started working again.  Great!  But wait...another 2 months later, same thing.  Another 4 attempts at cleaning, and they worked again.  But wait...another 2 months, and nothing.  I've now been been trying to clean them for the past 3 days.  I wait at least 12 hours between cleanings to make sure everything is completely dry.  Still nothing. As far as I'm concerned, they're junk now.  Note to Sony...If this is a known problem, it's obviously a design defect.  But a year later, you're still offering this defective design.  Go back to the simple USB plugin charger.  I'm now in the market for a new pair.  If this is the only Sony model I can get, then I'm going with a different brand.",0.0
Why does this thing keep turning off on me! 😡,0.0
"Received 2 lamps, first one fizzled and popped as soon as I plugged it in so it got sent back, the replacement I received actually fired up this time but the light coming from it was so dim that you couldn't make out whatever was playing unless it was pitch black and even then you could barely see it. Wouldn't recommend this product.",0.0
Music can be audible by the people around you when you wear it and listen. Also it was very uncomfortable and would cut into my ear when I shift it around.,0.0
"I got the cord and hooked it up, it didn't work.. My brother in law over because he knows more about this stuff than me and he said that the cord is shot.. he trid it different way and on different things and it doesn't work.",0.0
"The plastic headband has cracked after 3 months. I have an average size head, and it was not subjected to any damage/mishandling (it just sits at my workstation). Emailed Sentey support over 24 hours ago, no response.<br /><br />The headphones are otherwise good for the price. I can still use them, but they fit looser over my head and ears such that their ability to block outside noise is greatly diminished. Given that, they are no longer any better than $20 headphones.<br /><br />At this point, I will probably just save up and invest in something more expensive with better build quality.",0.0
Had a short I it the mental I plugged up and try to use. Also Shipping was long!,0.0
"I rarely write reviews; however, after not being able to replace this item, I thought I would help out future buyers.  BEWARE.  I purchased this SoundBot, and after two months the unit started to lose time.  I was skeptical to begin with due to the steep discount applied ($35 vs $100 advertised retail cost).  The core function of this product is to display the time, and if it can't do that it is pretty useless to me.  I have moved this into my guest room, as I cannot function with the time being off.  I just fixed the time again this evening, as it was off 11 minutes.  The only reason why I have not just thrown it away is because I can still allow my guests to use it to play their bluetooth music.<br /><br />To clarify, this unit plugs in and is not battery dependent.  Therefore, there is no justification for the loss of time other than a defective product.  Due to being out of the return/replace time period, I am out of luck.  I hope SoundBot reads this review, and replaces my item.<br /><br />Hope this does not happen to anyone else.  Do yourself a favor and buy a reputable brand of clock/music player - not this junk.",0.0
"Crap!!! does not hold the pressure like a plastic tie wrap. You can get cuts easily. I tried to learn from other users via internet how to use this and there was no Input, even from the manufacturer. I just found out there is a new tool to set this ties but is extra. Bare inMind you will need it so order it at the same time",0.0
does not pair well with andriod phones and/or once paired it does not stay connected,0.0
Lots of hiss.  Almost impossible to use.  Waited too long to return them for a credit.,0.0
Stoped working after one day! Would not waste money.,0.0
"The leads were connected backwards, the polarity is not correct.  I damaged a circuit because of this.",0.0
"item received is not what is in the picture, couldnt use for that project will keep for a future project.",0.0
Lasted 4 months!  Very disappointing.,0.0
"The battery dies so quickly you have to leave it plugged in any time you use it. I would have returned it, but I thought I was accidentally leaving it on after charging it. Now it's past the return date, and I'm stuck with it.",0.0
I ordered and returned 2 of these.  I'm only giving it 1 star b/c there were no options with anything less.  twice we put batteries in and twice it never even powered up.  Very disappointed.  Return was easy but I really wanted it to work.,0.0
I bought this to use in an old convertible which is so classic that we can't switch out the am radio. We use it with our iPhone and the sound is great and loud for our purposes. It is also fairly small so it locks in the console which is nice too.  HOWEVER... stopped working with in year.... will not recharge....,0.0
does not work. you can hear an annoying sound the whole time it's plugged into TV. Crap!,0.0
Unfortunately this product did not work for me. Cut in an out a lot whenever it got wet and then stopped working all together a few days after it was received.,0.0
Three pieces were missing from box.,0.0
"Liked the product at first when I got it - comfortable, secure enough for the runs, liked the idea of the clip to attach to the clothes, so it doesn't bounce too much. Well, it all came to an end too soon: already one of the headphones doesn't receive the sound properly (keeps glitching).... I guess off to the trash it goes. For once would like to get a product that lasts... This one was not &#34;it&#34;....",0.0
"Used it for a week, sound cut out in one earbud.  Can't return because I didn't open the package when it arrived, and got outside the 30-day return.  A complete waste of money and no way to return.  Ocean Reef Electronics ripped me off.",0.0
"Just got it.  One of the two LEDs isn't lighting up, so I don't know if that side is charging.  Also, the piece which flips down to accommodate AAA batteries won't stay in place, so they pop right out.  I see that it is flexing super-thin wires every time you flip it up and down, so it might not last long if you do that, frequently, anyhow.  But the defects aren't really the big problem.  The killer is that it's extremely inefficient, doing the voltage step-down by wasting a ton of power as heat via a couple big resistors... this thing gets ridiculously warm in operation (and I'm not talking about the batteries themselves--they stay nice and cool).  I bought this to charge batteries from a solar panel, but the ridiculous amount of wasted power will put me FAR over my power budget, so this is $2 down the drain, and a month waiting for this charger wasted.  Any idiot could design a charger many times more efficient than this, without even increasing the price.  It is just a piece of junk that I will end up throwing away. Even for $1 it isn't worth it, and I'd be furious if I paid $10 like some of the other listings are asking for. The seller (Sold by: Peking_hotels) clearly doesn't care what a piece of junk it is, and completely dismissed these problems.  You can currently get this same item [[ASIN:B00YWNB8J8 slightly cheaper from another seller]].  According to the specs (I haven't double checked them), this will take over 12 hours to fully charge a AA battery, and at least 5 hours for a AAA battery.  I was prepared to tolerate that, but not when the charger is wasting power and running very hot that whole time.",0.0
"(I used this on an iPhone)<br /><br />You get what you pay for. It works, however, the quality is ABSOLUTELY TERRIBLE! I could barely hear sound out of either of the headphones, even with one of the headphones being high end studio headphones. It's only a few bucks, so go for it if you must... but I recommend spending even a few extra dollars to get better quality.",0.0
"These, I absolutely loved. Sound was great. Pairing easy and fast. Fast charge . Easy to take calls. Stay put even while running . My only pair of headphone I liked so much I kept them in their case in my gym bag ! And then exactly 60 days after purchase they cease to work . Started dropping the volume during my workout yesterday , and then couldn't get them to power off. So let the battery drain. Recharged for 3 hours and now will not turn on at all .",0.0
"unit arrived on time, it never performed as advertised.  it would not change menus most of the time.  the audio was great and the battery life was good.  if the menus could be accessed as needed, it would be a deal bargain.",0.0
"LED screen did not display numbers or letters. WAITED TOO LATE TO SEND BACK FOR REFUND. OH WELL, MY LOSS.",0.0
Within a month these were failing and headphones where either going mono or had no sound at all.,0.0
It quit working 2 weeks after I rfeceived it.  I sent it t factorfy for repair.,0.0
Worked for a couple of weeks and then stops. Do not waste your moey on this because it will stop working as mine did.,0.0
"After seeing all the reviews, I thought this will be good product and can be used during shower. One of the worst product I ever bought from amazon. When I bought this product after approx. 2 weeks, the product stopped working and unable to charge. It thought may be manufacturer fault, So I requested for replacement and received the replacement product in two days. The second one, after pairing, very frequently it automatically disconnects and connects several times in a day and after few days it stopped working and unable to charge the product. Poor quality.",0.0
"I give these headphones a 1 star review, for the first week they were awesome! i had no problem with them, then one day they broke, it was exactly 8 days after i got them. they snapped on the left side right below the silver strip. if they would have not broken i would still be using them and i would give them a 5 star review. But nope. Sorry Bludio, need to put some more money in your products. Hope this helps!!",0.0
Horrible,0.0
Fell off within 2 hours. They don't work like the original ones that came with the LG,0.0
I had to sent this back.  It didn't work in my area.,0.0
Didn't work for mine drive.,0.0
I purchased these tips or my Jaybird bluetooth headset. The tips are too small to fit on the earpiece and it took me 10 minutes of wiggling and struggling to finally get them on.  When I finally did get them on there was no room for the foam to mold to my ear because they were already stretched thin from fitting on the ear piece. After my first run one of the tips had a tear in the foam. Looking back now I don't know why I ever spent $15 on a product that is simply just 6 pieces of foam.,0.0
"Very inconsistent performance....they seem to stay charged less time than the Eneloop brand, and I have 3 totally dead...at least i believe they are, as my Lacross smart charger doesn't even recognize a battery is in the slot when I insert them....I've never had an Eneloop battery go completely dead...thinking I'll stick with Eneloop from now on",0.0
Does not work with Westinghouse TV.,0.0
NEVER BUY THIS. I'm not going to buy any sony product ever. This one doesn't connect to my iphone and any other devices. I have no idea why it doesn't work. My iphone and other devices are working well with bluetooth. Only this product doesn't work. Such waste of money.,0.0
"This product doesn't work as per specifications and description. No timer set up is possible. The remote has to be within 10 m and blue tooth has to be connected. If Bluetooth is off, the remote app doesn't work at all. I believe it's not cost effective.",0.0
Came broken.,0.0
I was supposed to get a replacement for these and they never arrived. The first ones I ordered were working fine but i later came to notice that when the music was paused you could hear static in the background.,0.0
This product was a junk I will never buy this manufacturer,0.0
"I purchased these for family members before their trip to Egypt.  The description stated that these adapters would work.  Unfortunately, they did not.  Returned them and quite disappointed.",0.0
"Will return, this can't be an authentic products of B",0.0
AWFUL! I bought these and put them in my drawer for 2 months. I put them on TWICE and the foam came off of one side of the headphones. I'm so mad because it's not like I can get a refund or send them back because they sat unused. Even though it's not a large loss money-wise in the grand scheme of things it's still a loss. For someone on a tight budget like I am it was extremely disappointing. Do yourself a favor and move on.,0.0
Honestly...,0.0
Horrible.  Would not recommend purchasing.,0.0
"Not worth the plastic they were shipped in. I initially thought something was wrong with them, but reading the rest of the reviews, it seems like we all just got what we paid for.<br /><br />Purchased as a throwaway set of headphones I can use while sleeping to talk-only podcasts (I ruin more sets than I'd like to admit), they were barely audible, and the pause /play button was useless.<br /><br />Spend a little more, get something worth your time.",0.0
does not work,0.0
Don't like them they don't slide fully into device,0.0
The ear inserts keep falling off I have lost all of them now I will not recommend for purchase to anyone else,0.0
Right out of the box nothing but static. I can get sound momentarily by sliding the volume switch between levels but apparently isn't making good contact. Will try a replacement and hopefully the next one will work.,0.0
Does not work.  I have another type I use all the time.  I bought this one for a second TV.  Didn't work.,0.0
"lasted about 2 months then stopped working, changed batteries, changed headphones, it just doesn't work.",0.0
"Very low volume ,still does not retain a lot of energy to charge my phone after a full charge.",0.0
This product does not work.,0.0
Bad sound quality,0.0
Didn't come with all the parts in the product description. there was no USB power cable.,0.0
It sucks,0.0
"I´ve just acquired the SHARKK Bluetooth 4.0 Box Speaker through Amazon and I have not got them to work just yet even after reading the included instructions manual and watching the tutorial video made by Sharkk.<br /><br />The problem I am experiencing is that after switching on speaker A and hearing the “pairing/connecting” (with speaker B off) I go to my Samsung S5 and turn the Bluetooth on but I am not able to see the “Sharkk speaker” among the possible devices I could connect to.<br /><br />I have emailed Sharkk customer support, hopefully they will help me with this and I could change my review.",0.0
Junk! Barely charged by solar crank for five min get maybe two min of runtime. Paid way to much for a brick.,0.0
"Lovely for the price.<br />Decent amount of base, okay highs.<br />One down side, the radio hardly works, needs an external antenna.<br /><br />Update 04/11/2016:<br />I used this product lightly. After about 3 months of use, it no longer goes into pairing mode or connects to anything.<br />Now it's just a rechargeable radio 🙁",0.0
Price Gouging,0.0
"cable break easily at the contact area.  also, the adapter design takes up 3 power slots, which is not efficient.  Most importantly, the angle of the adapter is not right, which is hard to connect to the Surface.  Only lasted 5 to 6 months. used few times.",0.0
Fell apart,0.0
very bad quality.,0.0
"Completely defective. Volume control buttons didn't work, but as I was wearing the earphones the volume would randomly get higher or lower on its own.",0.0
The one size fix all didn't work for me. The clear or the black. So this is not a fit all.,0.0
Crab.,0.0
Bad quality pictures. Was difficult to turn off. Almost impossible to remove protective film on screen.,0.0
6 months.. does not work,0.0
"Horrible connector.  Constantly flickers on and off and is kind of difficult to maintain a 100% flawless performance.  It is very frustrating at times.  Turning off sync on my phone helps it,  but it's never 100% confidently working.  I've finally given up on this and buying a different one.  You can't move the cord around freely and you have to be careful not to touch it because it will make the video flicker on and off.  It is very frustrating to own.",0.0
Didn't work for the cooler I bought.,0.0
Great for safe storage and transport.,0.0
"Buyer beware. This is garbage. First off, didn't work period. Hooked it up to meter and not putting out even 100 milliamperes. Then when I unplugged it from wall for just the second time, one of the prongs broke off in the socket! Garbage!!!!!",0.0
"It didn't work, got too hot , had to stop using kept blowing circuit breaker, I wish to return, dont know how.",0.0
Biggest piece of junk I've ever spent money on!,0.0
"Worked perfectly for 1.5 years, great sound, great comfort, everything perfect. Then the left ear died. I've found enough customers online that had the same thing happen to them to know this is not an isolated occurence. Audio-Technica support says it's impossible to repair and they will sell me a new pair for $140 + shipping. No thank you.",0.0
I was never able to hook this up to my stero. It did not come with any hookup cords and I was never able to find some that fit this unit.,0.0
"Horrible product. After 5-10 seconds of music, these headphones will shut off by themselves.",0.0
"Terrible battery's. They do not hold a charge, and they are not legit ultrafire battery's. You can tell by the horribly translated Chinese to English caution. I put these battery's on charge for about 6 hours, popped one into my mod. And within 10 puffs it was saying &#34;low&#34; on my mod. It was a huge waste of money, and I wound not recommend these battery's for vaporizer usage.",0.0
does not work,0.0
Didn't work good gave out poor power. I won't buy it again.,0.0
"Thus was advertised as in good condition.  It was in very bad condition<br /> I returned it. I do have one of these that I purchased new and it is a good product.  I apparently got a bad, used product.",0.0
"I purchased this speaker directly from the manufacturer in December 2014 for shipment in Jan/Feb 2015. When I received it finally in July 2015, it was deal as a doornail. I had several emails with support but it came down to their policy which boils down to &#34;There is no warranty&#34;. I have put in in the eWaste where it belongs.<br /><br />Whatever you do, don't buy this.",0.0
the sound is okay but ear bud fell apart on the first use,0.0
"NOT what it says! If you are only running leds its ok. It cant handle 2,  45 watt headlights which is way below the rated. It should say 5 amp. Waste of Money!",0.0
"Didn't work, don't know if it's defective or wrong cable.",0.0
These are junk and they are not even Bluetooth . I don't care what's advertised. Do not waste your money,0.0
Worked good for 3 weeks and died. Don't buy this antenna.,0.0
I got all of 2 stations.  Waste of money.,0.0
broke a few dayts after got it.,0.0
Can not be used for cellphone conversations<br />A major echo problem<br />The whole reason why I purchased em in the first place<br />Ahhhhhh man :(,0.0
It's bad,0.0
No long life reliability.,0.0
Did not work and would not let me return it.,0.0
Broke within a week. Wires are awful,0.0
"Switch selector just didn't move, absolute piece of garbage. Returned.",0.0
I have bought maybe 4 replacement bulbs for my TV. I bought 2 of these to have an extra in the house. The first only worked for 3 weeks when I plugged in the extra it wouldnt work at all. These are NOT comparable to other compatible bulbs. Very disappointing.,0.0
Already broken.,0.0
Does not fit the pavilion dv6500 as advertised. Plug is too large. Don't waste your time if that's what you have.,0.0
"I was excited to receive this speaker, so many great reviews. This device seems well made, it's compact, looks great and is inexpensive. But it has a fatal flaw - it has very little volume output. I tried it connected to an iPad air, nexus tablet and s5 phone and even turned all the way up it has no power. I took it in my car and even with the windows up and the speaker in the passenger seat, I could barely hear it.  I have other smaller size Bluetooth speakers and this one is by far the quietest. I consider it almost unusable but for the quietest of locations. I returned it and bought another brand. There are a lot of reviews for the dbpower unit that say they received free units for review so I find that a bit suspicious. Hopefully the unit I bought to replace it will be an improvement.",0.0
stopped working after a week....worthless,0.0
Thee worst item I have ever purchased through Amazon nothing like having to drill your speaker stands to the floor so they don't fall over says they hold 9.9 pounds very false nothing but junk,0.0
The mini connector broke after 3 weeks. Very cheap.,0.0
"While the product was decent the first 8 months, I could rarely get the headphones to go to the next song without having to use my phone during this time. Then yesterday while charging the headphones shorted out causing the battery to swell and the charging port and charger to burn. I contacted BlueAnt however they only offered to replace the headphones in a color other than what I purchased and without a charger. Seems pointless as I will not be able to charge them and I am not receiving what I purchased. I recommend using Jaybird, Sol Republic, or Jabra Sport.",0.0
"Radio has never worked. The radio won't play, the aux would play anything either. The purchase was worthless.",0.0
"Perhaps it's me but I just couldn't get the thing to work.  I was able to transfer MP3 files and folders to the player but that's where the good part ended.  Try as I might I couldn't get it to play either folders or individual MP3s other than one folder.  That particular folder played well but I was not able to get other folders to play.  I read the minuscule instructions and followed what instructions were there with no success.  The control buttons were no help.  Although the face resembles an iPod, that's where the similarities end.  I know there was a disclaimer &#34;This is not  an iPod&#34; but the buttons should have  at least responded according  to their markings.  Well, after putzing around for several frustrating hours, I decided my time was more valuable than the unit's cost so I deep sixed it.",0.0
"First off, do not buy these.. They fit is really amazing for an in-ear headphone and come with many different ear piece sizes, so no matter your ear shape you should be set. The sound quality is okay - nothing horrible, but definitely not great.  The quality is HORRIBLE. I've had to return these headphones 3 times. The first time they lasted one month. The second time they lasted 3 months. And the last time they lasted 4 months.  I was simply wearing these to the gym 3x week and was very careful with the wires, but the quality is just so bad that these do not last. I expect that from $5 headphones, but not these. Seriously, the headphones you get on the airplane will last longer.",0.0
"Piece of crop, don't buy it!!<br />Homming noise is so annoying as soon as you power up.",0.0
broke the first day- returned,0.0
The Fanac ATSC HDTV Tuner was DOA.  i was unable to see how well this unit worked because it never displayed anything but Boot and emitted an unusual smell when turned on. The User Manual was very poor and had small print.  The unit had scratches on the top but appeared to be new.  I expect any electronics device to be reliable and operate properly.  Amazon's return policy is excellent so I immediately returned the product for refund.  I would suggest you skip this product to avoid a frustrating experience.,0.0
poor products,0.0
I ordered one and it was defective - would not work at all. I ordered second to give it another try and it's not working. Don't waste time and effort,0.0
"Dont trust the refurbish warranty.  I bought just over 3 months ago, it broke and I'm out of luck",0.0
Didn't get a chance to hear it.Defected!!!!,0.0
Great sound and portable.,0.0
Died in 5 weeks. Disappointed.,0.0
"I brought this device with me to Scotland for a 4 week long trip.  It has never worked.  In addition, the housing is very cheaply made and the connectors flimsy. I will return it as soon as I return to the US.",0.0
Wasn't worth  the money..,0.0
bad quality,0.0
"I ordered these ear buds as a Christmas gift for my teenage son, but they wouldn't stay in his ears and he didn't use them at all - so I started using them. After less than a year, the left ear bud no longer functions. It's really disappointing that an $80 set of headphones didn't last a full year. Looking back, can't believe I spent that much money on them in the first place!",0.0
Battery doesn't last long and not very loud,0.0
"These broke within 2 months, but it was too late to return them.  My advice...spend a little bit more money or you'll be replacing them quickly.",0.0
does not work at all... bought a different one exactly the same (it was like $2 more) and it works perfectly. Do not buy this one.,0.0
